"seed","criterion","method","nrmse_test","nrmse_cal","coverage","n_test","n_in","width","max_log10_cond","pmm2_share","pmm3_share","best_layer","n_train","n_val"
75019,"ReserveTW4","LSE",3.99662312582454,3.59859838514838,0.927940492794049,2151,1996,4.65029785761025,4.59903264655566,0,0,3,2100,700
75019,"ReserveTW4","ridge-LSE",4.00716914795301,3.59931320222505,0.927010692701069,2151,1994,4.65331554844835,3.75468729060748,0,0,3,2100,700
75019,"ReserveTW4","Huber",3.35978690569408,3.47888528378896,0.97954439795444,2151,2107,4.70129571718008,3.76903326575475,0,0,3,2100,700
75019,"ReserveTW4","L1",1.79507846133663,2.84999382325424,0.99349139934914,2151,2137,4.02933255007397,3.76047737951596,0,0,3,2100,700
75020,"MSE","PMM",5.66922033498972,4.48213972271998,0.711297071129707,2151,1530,5.38445900105244,3.81167831442335,0.555555555555556,0,3,2100,700
75020,"MSE","LSE",4.34150448638612,3.98530999257568,0.930264993026499,2151,2001,4.94214753117482,3.80160868827359,0,0,3,2100,700
75020,"MSE","ridge-LSE",4.34375219902954,3.98517775912074,0.930264993026499,2151,2001,4.943139902581,3.8016075314855,0,0,3,2100,700
75020,"MSE","Huber",3.86993797720024,3.86600220946667,0.96931659693166,2151,2085,4.90671691860176,3.81426438812032,0,0,3,2100,700
75020,"MSE","L1",2.93401603522187,3.63431347381272,0.98837749883775,2151,2126,4.75776417340771,3.73568821466129,0,0,3,2100,700
75020,"ReserveTW4","PMM",5.66922033498972,4.48213972271998,0.711297071129707,2151,1530,5.38445900105244,3.81167831442335,0.555555555555556,0,3,2100,700
75020,"ReserveTW4","LSE",4.34150448638612,3.98530999257568,0.930264993026499,2151,2001,4.94214753117482,3.80160868827359,0,0,3,2100,700
75020,"ReserveTW4","ridge-LSE",4.34375219902954,3.98517775912074,0.930264993026499,2151,2001,4.943139902581,3.8016075314855,0,0,3,2100,700
75020,"ReserveTW4","Huber",3.86993797720024,3.86600220946667,0.96931659693166,2151,2085,4.90671691860176,3.81426438812032,0,0,3,2100,700
75020,"ReserveTW4","L1",2.93401603522187,3.63431347381272,0.98837749883775,2151,2126,4.75776417340771,3.73568821466129,0,0,3,2100,700
75021,"MSE","PMM",5.49790468323162,4.0141962576399,0.663412366341237,2151,1427,5.07447927336483,4.61750075291703,0.722222222222222,0,3,2100,700
75021,"MSE","LSE",3.45362356632608,3.42192571804324,0.96699209669921,2151,2080,4.59493862830972,3.72796440221343,0,0,3,2100,700
75021,"MSE","ridge-LSE",3.45756703454412,3.4220007261392,0.96652719665272,2151,2079,4.59211578500677,3.72796150142722,0,0,3,2100,700
75021,"MSE","Huber",3.0167100305555,2.99481448007424,0.916317991631799,2151,1971,4.31710096777139,4.70842254325581,0,0,3,2100,700
75021,"MSE","L1",5.28253126143559,2.49071190085903,0.884239888423989,2151,1902,3.7509137402674,4.30279111694434,0,0,3,2100,700
75021,"ReserveTW4","PMM",5.49790468323162,4.0141962576399,0.663412366341237,2151,1427,5.07447927336483,4.61750075291703,0.722222222222222,0,3,2100,700
75021,"ReserveTW4","LSE",3.45362356632608,3.42192571804324,0.96699209669921,2151,2080,4.59493862830972,3.72796440221343,0,0,3,2100,700
75021,"ReserveTW4","ridge-LSE",3.45756703454412,3.4220007261392,0.96652719665272,2151,2079,4.59211578500677,3.72796150142722,0,0,3,2100,700
75021,"ReserveTW4","Huber",3.0167100305555,2.99481448007424,0.916317991631799,2151,1971,4.31710096777139,4.70842254325581,0,0,3,2100,700
75021,"ReserveTW4","L1",5.28253126143559,2.49071190085903,0.884239888423989,2151,1902,3.7509137402674,4.30279111694434,0,0,3,2100,700
75022,"MSE","PMM",5.04451915740277,4.18869896725394,0.900976290097629,2151,1938,5.24250200114548,4.49021156822192,0.277777777777778,0,3,2100,700
75022,"MSE","LSE",4.42048466944597,3.82733204211491,0.931194793119479,2151,2003,4.93468646935864,4.73151740763654,0,0,3,2100,700
75022,"MSE","ridge-LSE",4.4191251701273,3.82665240420156,0.931659693165969,2151,2004,4.93497399153352,3.72159232005571,0,0,3,2100,700
75022,"MSE","Huber",3.877412132964,3.62678743411483,0.95397489539749,2151,2052,4.85367344469018,4.61107614172622,0,0,3,2100,700
75022,"MSE","L1",2.68209260196145,3.28415451683085,0.99023709902371,2151,2130,4.52985712451267,3.58796980194718,0,0,3,2100,700
75022,"ReserveTW4","PMM",5.04451915740277,4.18869896725394,0.900976290097629,2151,1938,5.24250200114548,4.49021156822192,0.277777777777778,0,3,2100,700
75022,"ReserveTW4","LSE",4.42048466944597,3.82733204211491,0.931194793119479,2151,2003,4.93468646935864,4.73151740763654,0,0,3,2100,700
75022,"ReserveTW4","ridge-LSE",4.4191251701273,3.82665240420156,0.931659693165969,2151,2004,4.93497399153352,3.72159232005571,0,0,3,2100,700
75022,"ReserveTW4","Huber",3.877412132964,3.62678743411483,0.95397489539749,2151,2052,4.85367344469018,4.61107614172622,0,0,3,2100,700
75022,"ReserveTW4","L1",2.68209260196145,3.28415451683085,0.99023709902371,2151,2130,4.52985712451267,3.58796980194718,0,0,3,2100,700
75023,"MSE","PMM",6.16690870331885,4.49921551755673,0.570432357043236,2151,1227,5.42177922253153,4.51402193734253,0.611111111111111,0,3,2100,700
75023,"MSE","LSE",4.51342255302361,4.03782427502249,0.94979079497908,2151,2043,5.26795121081983,3.75776463118793,0,0,3,2100,700
75023,"MSE","ridge-LSE",4.53556970361938,4.03997598119196,0.94839609483961,2151,2040,5.27386209673966,3.75776393479929,0,0,3,2100,700
75023,"MSE","Huber",3.80936512671019,3.79237662389893,0.98233379823338,2151,2113,5.10042784365717,3.76506468238271,0,0,3,2100,700
75023,"MSE","L1",2.95423572647825,3.38634056723374,0.98791259879126,2151,2125,4.65620863225237,4.25100608078711,0,0,3,2100,700
75023,"ReserveTW4","PMM",6.16690870331885,4.49921551755673,0.570432357043236,2151,1227,5.42177922253153,4.51402193734253,0.611111111111111,0,3,2100,700
75023,"ReserveTW4","LSE",4.51342255302361,4.03782427502249,0.94979079497908,2151,2043,5.26795121081983,3.75776463118793,0,0,3,2100,700
75023,"ReserveTW4","ridge-LSE",4.53556970361938,4.03997598119196,0.94839609483961,2151,2040,5.27386209673966,3.75776393479929,0,0,3,2100,700
75023,"ReserveTW4","Huber",3.80936512671019,3.79237662389893,0.98233379823338,2151,2113,5.10042784365717,3.76506468238271,0,0,3,2100,700
75023,"ReserveTW4","L1",2.95423572647825,3.38634056723374,0.98791259879126,2151,2125,4.65620863225237,4.25100608078711,0,0,3,2100,700
75024,"MSE","PMM",5.34471876980387,4.42347830086751,0.806136680613668,2151,1734,5.24558342240744,4.71716440816313,0.111111111111111,0,3,2100,700
75024,"MSE","LSE",4.44592029619387,3.98800099564444,0.902835890283589,2151,1942,4.90083017611108,3.8251402218625,0,0,3,2100,700
75024,"MSE","ridge-LSE",4.43694423157333,3.98363159472348,0.903765690376569,2151,1944,4.89439109219035,3.82514084716552,0,0,3,2100,700
75024,"MSE","Huber",3.38797627345117,3.70682510636675,0.97582519758252,2151,2099,4.72169604736808,4.57805738304071,0,0,3,2100,700
75024,"MSE","L1",2.76377406329038,3.48211293129914,0.98791259879126,2151,2125,4.63252535413578,4.45617145208121,0,0,3,2100,700
75024,"ReserveTW4","PMM",5.34471876980387,4.42347830086751,0.806136680613668,2151,1734,5.24558342240744,4.71716440816313,0.111111111111111,0,3,2100,700
75024,"ReserveTW4","LSE",4.44592029619387,3.98800099564444,0.902835890283589,2151,1942,4.90083017611108,3.8251402218625,0,0,3,2100,700
75024,"ReserveTW4","ridge-LSE",4.43694423157333,3.98363159472348,0.903765690376569,2151,1944,4.89439109219035,3.82514084716552,0,0,3,2100,700
75024,"ReserveTW4","Huber",3.38797627345117,3.70682510636675,0.97582519758252,2151,2099,4.72169604736808,4.57805738304071,0,0,3,2100,700
75024,"ReserveTW4","L1",2.76377406329038,3.48211293129914,0.98791259879126,2151,2125,4.63252535413578,4.45617145208121,0,0,3,2100,700
75025,"MSE","PMM",5.71320886238729,4.36873608351488,0.669920966992097,2151,1441,5.22465976575854,3.71288991517829,0.944444444444444,0,3,2100,700
75025,"MSE","LSE",4.20365698104602,3.71494451451566,0.94560669456067,2151,2034,4.77928782045952,4.54609304274597,0,0,3,2100,700
75025,"MSE","ridge-LSE",3.82665434385314,3.73477964385058,0.9674569967457,2151,2081,4.84814859788909,4.54728956087904,0,0,3,2100,700
75025,"MSE","Huber",3.81686073243626,3.60679149970588,0.96838679683868,2151,2083,4.74981915211216,4.4953088504763,0,0,3,2100,700
75025,"MSE","L1",2.97374575377236,3.4092474646097,0.98465829846583,2151,2118,4.60377609806414,3.59097765983467,0,0,3,2100,700
75025,"ReserveTW4","PMM",5.71320886238729,4.36873608351488,0.669920966992097,2151,1441,5.22465976575854,3.71288991517829,0.944444444444444,0,3,2100,700
75025,"ReserveTW4","LSE",4.20365698104602,3.71494451451566,0.94560669456067,2151,2034,4.77928782045952,4.54609304274597,0,0,3,2100,700
75025,"ReserveTW4","ridge-LSE",3.82665434385314,3.73477964385058,0.9674569967457,2151,2081,4.84814859788909,4.54728956087904,0,0,3,2100,700
75025,"ReserveTW4","Huber",3.81686073243626,3.60679149970588,0.96838679683868,2151,2083,4.74981915211216,4.4953088504763,0,0,3,2100,700
75025,"ReserveTW4","L1",2.97374575377236,3.4092474646097,0.98465829846583,2151,2118,4.60377609806414,3.59097765983467,0,0,3,2100,700
75026,"MSE","PMM",5.61985441136353,4.28901653437664,0.623430962343096,2151,1341,5.05273470382695,3.71907697704123,0.888888888888889,0,3,2100,700
75026,"MSE","LSE",3.94866707817248,3.64176223921219,0.940027894002789,2151,2022,4.57248494402109,4.6548275438636,0,0,3,2100,700
75026,"MSE","ridge-LSE",3.94840885623,3.64144260880118,0.940027894002789,2151,2022,4.57145193950066,4.65674988253362,0,0,3,2100,700
75026,"MSE","Huber",3.3116056786187,3.39745757204108,0.920966992096699,2151,1981,4.39249496582909,4.56980420213986,0,0,3,2100,700
75026,"MSE","L1",1.98163801597247,2.98009338410005,0.99209669920967,2151,2134,4.03163115052603,3.53902926419009,0,0,3,2100,700
75026,"ReserveTW4","PMM",5.61985441136353,4.28901653437664,0.623430962343096,2151,1341,5.05273470382695,3.71907697704123,0.888888888888889,0,3,2100,700
75026,"ReserveTW4","LSE",3.94866707817248,3.64176223921219,0.940027894002789,2151,2022,4.57248494402109,4.6548275438636,0,0,3,2100,700
75026,"ReserveTW4","ridge-LSE",3.94840885623,3.64144260880118,0.940027894002789,2151,2022,4.57145193950066,4.65674988253362,0,0,3,2100,700
75026,"ReserveTW4","Huber",3.3116056786187,3.39745757204108,0.920966992096699,2151,1981,4.39249496582909,4.56980420213986,0,0,3,2100,700
75026,"ReserveTW4","L1",1.98163801597247,2.98009338410005,0.99209669920967,2151,2134,4.03163115052603,3.53902926419009,0,0,3,2100,700
75027,"MSE","PMM",4.98066759257114,3.84580053270987,0.751743375174338,2151,1617,4.86476063418143,4.59870014414556,0.555555555555556,0,3,2100,700
75027,"MSE","LSE",3.42381803460684,3.38105498273379,0.96699209669921,2151,2080,4.4984827430846,4.7505778929269,0,0,3,2100,700
75027,"MSE","ridge-LSE",3.42500817711159,3.38096709972083,0.9674569967457,2151,2081,4.5008095932634,3.69443179494343,0,0,3,2100,700
75027,"MSE","Huber",2.61842835116991,3.108901166739,0.98326359832636,2151,2115,4.31472286146365,4.67168578178859,0,0,3,2100,700
75027,"MSE","L1",1.99628424719283,2.88719568770683,0.98930729893073,2151,2128,4.02573427338937,3.6437202063838,0,0,3,2100,700
75027,"ReserveTW4","PMM",4.98066759257114,3.84580053270987,0.751743375174338,2151,1617,4.86476063418143,4.59870014414556,0.555555555555556,0,3,2100,700
75027,"ReserveTW4","LSE",3.42381803460684,3.38105498273379,0.96699209669921,2151,2080,4.4984827430846,4.7505778929269,0,0,3,2100,700
75027,"ReserveTW4","ridge-LSE",3.42500817711159,3.38096709972083,0.9674569967457,2151,2081,4.5008095932634,3.69443179494343,0,0,3,2100,700
75027,"ReserveTW4","Huber",2.61842835116991,3.108901166739,0.98326359832636,2151,2115,4.31472286146365,4.67168578178859,0,0,3,2100,700
75027,"ReserveTW4","L1",1.99628424719283,2.88719568770683,0.98930729893073,2151,2128,4.02573427338937,3.6437202063838,0,0,3,2100,700
75028,"MSE","PMM",3.73999457150685,3.38158983471046,0.95443979544398,2151,2053,4.55042465424779,3.82252506605219,0.0555555555555556,0,3,2100,700
75028,"MSE","LSE",3.73999457150685,3.38158983471046,0.95443979544398,2151,2053,4.55042465424779,3.82252506605219,0,0,3,2100,700
75028,"MSE","ridge-LSE",3.73804484575451,3.40739720094852,0.9488609948861,2151,2041,4.56091755430489,3.82252594791145,0,0,3,2100,700
75028,"MSE","Huber",2.76407656367752,3.08121062951033,0.97257089725709,2151,2092,4.37002416458421,4.71095957016114,0,0,3,2100,700
75028,"MSE","L1",2.72395652013981,2.56644044706746,0.886564388656439,2151,1907,3.79755887702377,3.61881238453007,0,0,3,2100,700
75028,"ReserveTW4","PMM",3.73999457150685,3.38158983471046,0.95443979544398,2151,2053,4.55042465424779,3.82252506605219,0.0555555555555556,0,3,2100,700
75028,"ReserveTW4","LSE",3.73999457150685,3.38158983471046,0.95443979544398,2151,2053,4.55042465424779,3.82252506605219,0,0,3,2100,700
75028,"ReserveTW4","ridge-LSE",3.73804484575451,3.40739720094852,0.9488609948861,2151,2041,4.56091755430489,3.82252594791145,0,0,3,2100,700
75028,"ReserveTW4","Huber",2.76407656367752,3.08121062951033,0.97257089725709,2151,2092,4.37002416458421,4.71095957016114,0,0,3,2100,700
75028,"ReserveTW4","L1",2.72395652013981,2.56644044706746,0.886564388656439,2151,1907,3.79755887702377,3.61881238453007,0,0,3,2100,700
75029,"MSE","PMM",5.45515401363708,3.96193369868797,0.688052068805207,2151,1480,5.09772443547825,3.69840529077933,0.666666666666667,0,3,2100,700
75029,"MSE","LSE",3.71154922408021,3.41802022203089,0.95722919572292,2151,2059,4.59655506440404,3.69004286286699,0,0,3,2100,700
75029,"MSE","ridge-LSE",3.71554865399093,3.41846825624131,0.95722919572292,2151,2059,4.59684251022423,3.69004174256459,0,0,3,2100,700
75029,"MSE","Huber",3.53467992988427,3.31095135899348,0.96885169688517,2151,2084,4.58793858879454,4.64725896031063,0,0,3,2100,700
75029,"MSE","L1",3.76302842543132,2.92105574983295,0.901906090190609,2151,1940,4.22017865586304,4.49079607917735,0,0,3,2100,700
75029,"ReserveTW4","PMM",5.45515401363708,3.96193369868797,0.688052068805207,2151,1480,5.09772443547825,3.69840529077933,0.666666666666667,0,3,2100,700
75029,"ReserveTW4","LSE",3.71154922408021,3.41802022203089,0.95722919572292,2151,2059,4.59655506440404,3.69004286286699,0,0,3,2100,700
75029,"ReserveTW4","ridge-LSE",3.71554865399093,3.41846825624131,0.95722919572292,2151,2059,4.59684251022423,3.69004174256459,0,0,3,2100,700
75029,"ReserveTW4","Huber",3.53467992988427,3.31095135899348,0.96885169688517,2151,2084,4.58793858879454,4.64725896031063,0,0,3,2100,700
75029,"ReserveTW4","L1",4.88002236778526,2.9156385031379,0.876801487680149,2151,1886,4.14270161397475,4.49079607917735,0,0,3,2100,700
75030,"MSE","PMM",6.21525687220564,4.21920935351353,0.540678754067875,2151,1163,5.19367196683979,3.80004878161647,0.111111111111111,0,1,2100,700
75030,"MSE","LSE",4.98546374595117,3.83613556368334,0.747094374709438,2151,1607,4.87851954680187,3.79249055011373,0,0,3,2100,700
75030,"MSE","ridge-LSE",4.98222674757382,3.83507046831122,0.750348675034867,2151,1614,4.87850700273731,3.79249114362086,0,0,3,2100,700
75030,"MSE","Huber",3.78165473579615,3.5204838831958,0.95676429567643,2151,2058,4.58193101399356,4.76063031829196,0,0,3,2100,700
75030,"MSE","L1",3.58888010183923,3.13248588123699,0.904695490469549,2151,1946,4.26041079760265,4.46797598922175,0,0,3,2100,700
75030,"ReserveTW4","PMM",6.21525687220564,4.21920935351353,0.540678754067875,2151,1163,5.19367196683979,3.80004878161647,0.111111111111111,0,1,2100,700
75030,"ReserveTW4","LSE",4.98546374595117,3.83613556368334,0.747094374709438,2151,1607,4.87851954680187,3.79249055011373,0,0,3,2100,700
75030,"ReserveTW4","ridge-LSE",4.98222674757382,3.83507046831122,0.750348675034867,2151,1614,4.87850700273731,3.79249114362086,0,0,3,2100,700
75030,"ReserveTW4","Huber",3.78165473579615,3.5204838831958,0.95676429567643,2151,2058,4.58193101399356,4.76063031829196,0,0,3,2100,700
75030,"ReserveTW4","L1",3.58888010183923,3.13248588123699,0.904695490469549,2151,1946,4.26041079760265,4.46797598922175,0,0,3,2100,700
