"rep","tail_weight","estimator","claim_decile","n","observed_sum","predicted_sum","reserve_error","observed_mean","predicted_mean"
9,8,"LSE",4,100,101969.93,237448.258099203,1.32861058254333,1019.6993,2374.48258099203
9,8,"LSE",5,100,114395.75,263315.80658901,1.3017971086252,1143.9575,2633.15806589011
9,8,"LSE",6,100,118273.75,234264.698929746,0.980699004891164,1182.7375,2342.64698929746
9,8,"LSE",7,100,120517.99,247718.073294098,1.05544477877617,1205.1799,2477.18073294098
9,8,"LSE",8,100,145419.77,247637.202692984,0.702912903059767,1454.1977,2476.37202692983
9,8,"LSE",9,100,231729.22,263065.781183731,0.135229217893758,2317.2922,2630.6578118373
9,8,"LSE",10,100,2249333.95,280549.94585726,-0.875274213570084,22493.3395,2805.4994585726
9,8,"Huber",1,100,8206.51,113419.939886045,12.8207276766914,82.0651,1134.19939886045
9,8,"Huber",2,100,37389.17,119898.16143097,2.20676178238163,373.8917,1198.9816143097
9,8,"Huber",3,100,64009.3,118960.987714801,0.858495370435253,640.093,1189.60987714801
9,8,"Huber",4,100,101969.93,115996.978772285,0.137560639418751,1019.6993,1159.96978772285
9,8,"Huber",5,100,114395.75,115073.317342523,0.00592301149756902,1143.9575,1150.73317342523
9,8,"Huber",6,100,118273.75,115794.252468275,-0.0209640561132564,1182.7375,1157.94252468275
9,8,"Huber",7,100,120517.99,121103.220892727,0.00485596293737656,1205.1799,1211.03220892727
9,8,"Huber",8,100,145419.77,120129.730089686,-0.1739106031478,1454.1977,1201.29730089686
9,8,"Huber",9,100,231729.22,117038.815919477,-0.494932853442147,2317.2922,1170.38815919477
9,8,"Huber",10,100,2249333.95,121794.133587869,-0.9458532453183,22493.3395,1217.94133587869
9,8,"L1",1,100,8206.51,116531.59346063,13.1998966016772,82.0651,1165.3159346063
9,8,"L1",2,100,37389.17,117735.92561098,2.14893124428759,373.8917,1177.3592561098
9,8,"L1",3,100,64009.3,118103.645766339,0.845101348809298,640.093,1181.03645766339
9,8,"L1",4,100,101969.93,117479.035093182,0.152094888102618,1019.6993,1174.79035093182
9,8,"L1",5,100,114395.75,117042.345905554,0.0231354390836593,1143.9575,1170.42345905554
9,8,"L1",6,100,118273.75,117029.908171359,-0.0105166347447431,1182.7375,1170.29908171359
9,8,"L1",7,100,120517.99,118554.174524403,-0.0162947911394524,1205.1799,1185.54174524403
9,8,"L1",8,100,145419.77,118260.550838877,-0.186764283571093,1454.1977,1182.60550838877
9,8,"L1",9,100,231729.22,117276.297087605,-0.493908031591332,2317.2922,1172.76297087605
9,8,"L1",10,100,2249333.95,118151.774741151,-0.947472550822811,22493.3395,1181.51774741151
9,16,"PMM-auto",1,100,8206.51,252265.481552186,29.739678810138,82.0651,2522.65481552186
9,16,"PMM-auto",2,100,37389.17,277796.228289013,6.42985811904926,373.8917,2777.96228289013
9,16,"PMM-auto",3,100,64009.3,249145.841936956,2.8923381748739,640.093,2491.45841936956
9,16,"PMM-auto",4,100,101969.93,229612.249463071,1.25176431388225,1019.6993,2296.12249463071
9,16,"PMM-auto",5,100,114395.75,234690.857665269,1.05156972759276,1143.9575,2346.90857665269
9,16,"PMM-auto",6,100,118273.75,226005.964467389,0.910871723162488,1182.7375,2260.05964467389
9,16,"PMM-auto",7,100,120517.99,239989.665072847,0.991318184719538,1205.1799,2399.89665072847
9,16,"PMM-auto",8,100,145419.77,262514.605083085,0.805219504081773,1454.1977,2625.14605083085
9,16,"PMM-auto",9,100,231729.22,246261.087325475,0.0627105521067854,2317.2922,2462.61087325475
9,16,"PMM-auto",10,100,2249333.95,285841.426849192,-0.872921747858209,22493.3395,2858.41426849192
9,16,"PMM-relaxed",1,100,8206.51,252265.481552186,29.739678810138,82.0651,2522.65481552186
9,16,"PMM-relaxed",2,100,37389.17,277796.228289013,6.42985811904926,373.8917,2777.96228289013
9,16,"PMM-relaxed",3,100,64009.3,249145.841936956,2.8923381748739,640.093,2491.45841936956
9,16,"PMM-relaxed",4,100,101969.93,229612.249463071,1.25176431388225,1019.6993,2296.12249463071
9,16,"PMM-relaxed",5,100,114395.75,234690.857665269,1.05156972759276,1143.9575,2346.90857665269
9,16,"PMM-relaxed",6,100,118273.75,226005.964467389,0.910871723162488,1182.7375,2260.05964467389
9,16,"PMM-relaxed",7,100,120517.99,239989.665072847,0.991318184719538,1205.1799,2399.89665072847
9,16,"PMM-relaxed",8,100,145419.77,262514.605083085,0.805219504081773,1454.1977,2625.14605083085
9,16,"PMM-relaxed",9,100,231729.22,246261.087325475,0.0627105521067854,2317.2922,2462.61087325475
9,16,"PMM-relaxed",10,100,2249333.95,285841.426849192,-0.872921747858209,22493.3395,2858.41426849192
9,16,"LSE",1,100,8206.51,237494.882988713,27.9398152184928,82.0651,2374.94882988713
9,16,"LSE",2,100,37389.17,266251.1892612,6.12107782176496,373.8917,2662.511892612
9,16,"LSE",3,100,64009.3,251647.105356465,2.93141473749072,640.093,2516.47105356465
9,16,"LSE",4,100,101969.93,237448.258099203,1.32861058254333,1019.6993,2374.48258099203
9,16,"LSE",5,100,114395.75,263315.80658901,1.3017971086252,1143.9575,2633.15806589011
9,16,"LSE",6,100,118273.75,234264.698929746,0.980699004891164,1182.7375,2342.64698929746
9,16,"LSE",7,100,120517.99,247718.073294098,1.05544477877617,1205.1799,2477.18073294098
9,16,"LSE",8,100,145419.77,247637.202692984,0.702912903059767,1454.1977,2476.37202692983
9,16,"LSE",9,100,231729.22,263065.781183731,0.135229217893758,2317.2922,2630.6578118373
9,16,"LSE",10,100,2249333.95,280549.94585726,-0.875274213570084,22493.3395,2805.4994585726
9,16,"Huber",1,100,8206.51,113419.939886045,12.8207276766914,82.0651,1134.19939886045
9,16,"Huber",2,100,37389.17,119898.16143097,2.20676178238163,373.8917,1198.9816143097
9,16,"Huber",3,100,64009.3,118960.987714801,0.858495370435253,640.093,1189.60987714801
9,16,"Huber",4,100,101969.93,115996.978772285,0.137560639418751,1019.6993,1159.96978772285
9,16,"Huber",5,100,114395.75,115073.317342523,0.00592301149756902,1143.9575,1150.73317342523
9,16,"Huber",6,100,118273.75,115794.252468275,-0.0209640561132564,1182.7375,1157.94252468275
9,16,"Huber",7,100,120517.99,121103.220892727,0.00485596293737656,1205.1799,1211.03220892727
9,16,"Huber",8,100,145419.77,120129.730089686,-0.1739106031478,1454.1977,1201.29730089686
9,16,"Huber",9,100,231729.22,117038.815919477,-0.494932853442147,2317.2922,1170.38815919477
9,16,"Huber",10,100,2249333.95,121794.133587869,-0.9458532453183,22493.3395,1217.94133587869
9,16,"L1",1,100,8206.51,116531.59346063,13.1998966016772,82.0651,1165.3159346063
9,16,"L1",2,100,37389.17,117735.92561098,2.14893124428759,373.8917,1177.3592561098
9,16,"L1",3,100,64009.3,118103.645766339,0.845101348809298,640.093,1181.03645766339
9,16,"L1",4,100,101969.93,117479.035093182,0.152094888102618,1019.6993,1174.79035093182
9,16,"L1",5,100,114395.75,117042.345905554,0.0231354390836593,1143.9575,1170.42345905554
9,16,"L1",6,100,118273.75,117029.908171359,-0.0105166347447431,1182.7375,1170.29908171359
9,16,"L1",7,100,120517.99,118554.174524403,-0.0162947911394524,1205.1799,1185.54174524403
9,16,"L1",8,100,145419.77,118260.550838877,-0.186764283571093,1454.1977,1182.60550838877
9,16,"L1",9,100,231729.22,117276.297087605,-0.493908031591332,2317.2922,1172.76297087605
9,16,"L1",10,100,2249333.95,118151.774741151,-0.947472550822811,22493.3395,1181.51774741151
10,1,"PMM-auto",1,100,8237.33,247199.061856078,29.0096101353325,82.3733,2471.99061856078
10,1,"PMM-auto",2,100,37951.88,267202.871210042,6.04057009060004,379.5188,2672.02871210042
10,1,"PMM-auto",3,100,65086.92,234196.844397926,2.59821672922803,650.8692,2341.96844397926
10,1,"PMM-auto",4,100,102187.47,231863.36004887,1.26899990819687,1021.8747,2318.6336004887
10,1,"PMM-auto",5,100,115024.62,237862.983739023,1.06793105457791,1150.2462,2378.62983739023
10,1,"PMM-auto",6,100,118169.94,241468.433303163,1.04339981304182,1181.6994,2414.68433303163
10,1,"PMM-auto",7,100,121580.92,234147.676422925,0.925858731969823,1215.8092,2341.47676422924
10,1,"PMM-auto",8,100,151682.17,278487.191866442,0.835991612372381,1516.8217,2784.87191866441
10,1,"PMM-auto",9,100,248157.49,267397.772432055,0.0775325477061182,2481.5749,2673.97772432055
10,1,"PMM-auto",10,100,2659218.67,279953.535683072,-0.894723386669411,26592.1867,2799.53535683072
10,1,"PMM-relaxed",1,100,8237.33,247199.061856078,29.0096101353325,82.3733,2471.99061856078
10,1,"PMM-relaxed",2,100,37951.88,267202.871210042,6.04057009060004,379.5188,2672.02871210042
10,1,"PMM-relaxed",3,100,65086.92,234196.844397926,2.59821672922803,650.8692,2341.96844397926
10,1,"PMM-relaxed",4,100,102187.47,231863.36004887,1.26899990819687,1021.8747,2318.6336004887
10,1,"PMM-relaxed",5,100,115024.62,237862.983739023,1.06793105457791,1150.2462,2378.62983739023
10,1,"PMM-relaxed",6,100,118169.94,241468.433303163,1.04339981304182,1181.6994,2414.68433303163
10,1,"PMM-relaxed",7,100,121580.92,234147.676422925,0.925858731969823,1215.8092,2341.47676422924
10,1,"PMM-relaxed",8,100,151682.17,278487.191866442,0.835991612372381,1516.8217,2784.87191866441
10,1,"PMM-relaxed",9,100,248157.49,267397.772432055,0.0775325477061182,2481.5749,2673.97772432055
10,1,"PMM-relaxed",10,100,2659218.67,279953.535683072,-0.894723386669411,26592.1867,2799.53535683072
10,1,"LSE",1,100,8237.33,246698.029342801,28.9487855097223,82.3733,2466.98029342801
10,1,"LSE",2,100,37951.88,258977.753092241,5.82384517162895,379.5188,2589.77753092241
10,1,"LSE",3,100,65086.92,237359.132133176,2.64680233959721,650.8692,2373.59132133176
10,1,"LSE",4,100,102187.47,225410.434594528,1.20585199530362,1021.8747,2254.10434594528
10,1,"LSE",5,100,115024.62,242639.883408412,1.10946042167678,1150.2462,2426.39883408411
10,1,"LSE",6,100,118169.94,253380.160998448,1.14420148642242,1181.6994,2533.80160998448
10,1,"LSE",7,100,121580.92,240840.503247728,0.980907063770596,1215.8092,2408.40503247728
10,1,"LSE",8,100,151682.17,276484.279068921,0.822786943705519,1516.8217,2764.84279068921
10,1,"LSE",9,100,248157.49,273119.449636356,0.100589184861422,2481.5749,2731.19449636356
10,1,"LSE",10,100,2659218.67,287033.207544524,-0.892061073885088,26592.1867,2870.33207544524
10,1,"Huber",1,100,8237.33,113504.184684053,12.7792445712449,82.3733,1135.04184684052
10,1,"Huber",2,100,37951.88,118652.995640134,2.12640627131342,379.5188,1186.52995640134
10,1,"Huber",3,100,65086.92,117027.480776448,0.798018415627106,650.8692,1170.27480776448
10,1,"Huber",4,100,102187.47,114564.924327483,0.121124970874447,1021.8747,1145.64924327483
10,1,"Huber",5,100,115024.62,115649.743754946,0.00543469524129891,1150.2462,1156.49743754946
10,1,"Huber",6,100,118169.94,114629.589469116,-0.0299598233771088,1181.6994,1146.29589469116
10,1,"Huber",7,100,121580.92,115750.275108099,-0.0479569071520526,1215.8092,1157.50275108099
10,1,"Huber",8,100,151682.17,119017.546228193,-0.215349132807149,1516.8217,1190.17546228193
10,1,"Huber",9,100,248157.49,118357.905353304,-0.523053262050226,2481.5749,1183.57905353304
10,1,"Huber",10,100,2659218.67,121150.014665025,-0.954441499666131,26592.1867,1211.50014665025
10,1,"L1",1,100,8237.33,117262.25938818,13.2354694285867,82.3733,1172.6225938818
10,1,"L1",2,100,37951.88,117048.898036149,2.08413965358631,379.5188,1170.48898036149
10,1,"L1",3,100,65086.92,117102.534445017,0.799171545450553,650.8692,1171.02534445017
10,1,"L1",4,100,102187.47,124240.736839394,0.215811848941889,1021.8747,1242.40736839394
10,1,"L1",5,100,115024.62,117400.092313249,0.0206518596909915,1150.2462,1174.00092313249
10,1,"L1",6,100,118169.94,119305.14270217,0.00960652685589758,1181.6994,1193.0514270217
10,1,"L1",7,100,121580.92,117102.457684013,-0.0368352395753095,1215.8092,1171.02457684013
10,1,"L1",8,100,151682.17,117750.852592679,-0.223700105340798,1516.8217,1177.50852592679
10,1,"L1",9,100,248157.49,117684.209093218,-0.525768055224856,2481.5749,1176.84209093218
10,1,"L1",10,100,2659218.67,118657.04773156,-0.955378980649395,26592.1867,1186.5704773156
10,2,"PMM-auto",1,100,8237.33,247199.061856078,29.0096101353325,82.3733,2471.99061856078
10,2,"PMM-auto",2,100,37951.88,267202.871210042,6.04057009060004,379.5188,2672.02871210042
10,2,"PMM-auto",3,100,65086.92,234196.844397926,2.59821672922803,650.8692,2341.96844397926
10,2,"PMM-auto",4,100,102187.47,231863.36004887,1.26899990819687,1021.8747,2318.6336004887
10,2,"PMM-auto",5,100,115024.62,237862.983739023,1.06793105457791,1150.2462,2378.62983739023
10,2,"PMM-auto",6,100,118169.94,241468.433303163,1.04339981304182,1181.6994,2414.68433303163
10,2,"PMM-auto",7,100,121580.92,234147.676422925,0.925858731969823,1215.8092,2341.47676422924
10,2,"PMM-auto",8,100,151682.17,278487.191866442,0.835991612372381,1516.8217,2784.87191866441
10,2,"PMM-auto",9,100,248157.49,267397.772432055,0.0775325477061182,2481.5749,2673.97772432055
10,2,"PMM-auto",10,100,2659218.67,279953.535683072,-0.894723386669411,26592.1867,2799.53535683072
10,2,"PMM-relaxed",1,100,8237.33,247199.061856078,29.0096101353325,82.3733,2471.99061856078
10,2,"PMM-relaxed",2,100,37951.88,267202.871210042,6.04057009060004,379.5188,2672.02871210042
10,2,"PMM-relaxed",3,100,65086.92,234196.844397926,2.59821672922803,650.8692,2341.96844397926
10,2,"PMM-relaxed",4,100,102187.47,231863.36004887,1.26899990819687,1021.8747,2318.6336004887
10,2,"PMM-relaxed",5,100,115024.62,237862.983739023,1.06793105457791,1150.2462,2378.62983739023
10,2,"PMM-relaxed",6,100,118169.94,241468.433303163,1.04339981304182,1181.6994,2414.68433303163
10,2,"PMM-relaxed",7,100,121580.92,234147.676422925,0.925858731969823,1215.8092,2341.47676422924
10,2,"PMM-relaxed",8,100,151682.17,278487.191866442,0.835991612372381,1516.8217,2784.87191866441
10,2,"PMM-relaxed",9,100,248157.49,267397.772432055,0.0775325477061182,2481.5749,2673.97772432055
10,2,"PMM-relaxed",10,100,2659218.67,279953.535683072,-0.894723386669411,26592.1867,2799.53535683072
10,2,"LSE",1,100,8237.33,246698.029342801,28.9487855097223,82.3733,2466.98029342801
10,2,"LSE",2,100,37951.88,258977.753092241,5.82384517162895,379.5188,2589.77753092241
10,2,"LSE",3,100,65086.92,237359.132133176,2.64680233959721,650.8692,2373.59132133176
10,2,"LSE",4,100,102187.47,225410.434594528,1.20585199530362,1021.8747,2254.10434594528
10,2,"LSE",5,100,115024.62,242639.883408412,1.10946042167678,1150.2462,2426.39883408411
10,2,"LSE",6,100,118169.94,253380.160998448,1.14420148642242,1181.6994,2533.80160998448
10,2,"LSE",7,100,121580.92,240840.503247728,0.980907063770596,1215.8092,2408.40503247728
10,2,"LSE",8,100,151682.17,276484.279068921,0.822786943705519,1516.8217,2764.84279068921
10,2,"LSE",9,100,248157.49,273119.449636356,0.100589184861422,2481.5749,2731.19449636356
10,2,"LSE",10,100,2659218.67,287033.207544524,-0.892061073885088,26592.1867,2870.33207544524
10,2,"Huber",1,100,8237.33,113504.184684053,12.7792445712449,82.3733,1135.04184684052
10,2,"Huber",2,100,37951.88,118652.995640134,2.12640627131342,379.5188,1186.52995640134
10,2,"Huber",3,100,65086.92,117027.480776448,0.798018415627106,650.8692,1170.27480776448
10,2,"Huber",4,100,102187.47,114564.924327483,0.121124970874447,1021.8747,1145.64924327483
10,2,"Huber",5,100,115024.62,115649.743754946,0.00543469524129891,1150.2462,1156.49743754946
10,2,"Huber",6,100,118169.94,114629.589469116,-0.0299598233771088,1181.6994,1146.29589469116
10,2,"Huber",7,100,121580.92,115750.275108099,-0.0479569071520526,1215.8092,1157.50275108099
10,2,"Huber",8,100,151682.17,119017.546228193,-0.215349132807149,1516.8217,1190.17546228193
10,2,"Huber",9,100,248157.49,118357.905353304,-0.523053262050226,2481.5749,1183.57905353304
10,2,"Huber",10,100,2659218.67,121150.014665025,-0.954441499666131,26592.1867,1211.50014665025
10,2,"L1",1,100,8237.33,117262.25938818,13.2354694285867,82.3733,1172.6225938818
10,2,"L1",2,100,37951.88,117048.898036149,2.08413965358631,379.5188,1170.48898036149
10,2,"L1",3,100,65086.92,117102.534445017,0.799171545450553,650.8692,1171.02534445017
10,2,"L1",4,100,102187.47,124240.736839394,0.215811848941889,1021.8747,1242.40736839394
10,2,"L1",5,100,115024.62,117400.092313249,0.0206518596909915,1150.2462,1174.00092313249
10,2,"L1",6,100,118169.94,119305.14270217,0.00960652685589758,1181.6994,1193.0514270217
10,2,"L1",7,100,121580.92,117102.457684013,-0.0368352395753095,1215.8092,1171.02457684013
10,2,"L1",8,100,151682.17,117750.852592679,-0.223700105340798,1516.8217,1177.50852592679
10,2,"L1",9,100,248157.49,117684.209093218,-0.525768055224856,2481.5749,1176.84209093218
10,2,"L1",10,100,2659218.67,118657.04773156,-0.955378980649395,26592.1867,1186.5704773156
10,4,"PMM-auto",1,100,8237.33,247200.725546488,29.0098121049524,82.3733,2472.00725546488
10,4,"PMM-auto",2,100,37951.88,267987.184131631,6.06123607398714,379.5188,2679.87184131631
10,4,"PMM-auto",3,100,65086.92,243024.959668364,2.73385251089411,650.8692,2430.24959668364
10,4,"PMM-auto",4,100,102187.47,225245.976650188,1.20424262045227,1021.8747,2252.45976650188
10,4,"PMM-auto",5,100,115024.62,235557.072836812,1.04788394725244,1150.2462,2355.57072836812
10,4,"PMM-auto",6,100,118169.94,266940.634950104,1.25895549198133,1181.6994,2669.40634950104
10,4,"PMM-auto",7,100,121580.92,240372.253479248,0.977055721236922,1215.8092,2403.72253479248
10,4,"PMM-auto",8,100,151682.17,281295.43846833,0.854505631534216,1516.8217,2812.9543846833
10,4,"PMM-auto",9,100,248157.49,266308.502760411,0.0731431187525757,2481.5749,2663.08502760411
10,4,"PMM-auto",10,100,2659218.67,266420.717414079,-0.89981240714812,26592.1867,2664.20717414079
10,4,"PMM-relaxed",1,100,8237.33,247200.725546488,29.0098121049524,82.3733,2472.00725546488
10,4,"PMM-relaxed",2,100,37951.88,267987.184131631,6.06123607398714,379.5188,2679.87184131631
10,4,"PMM-relaxed",3,100,65086.92,243024.959668364,2.73385251089411,650.8692,2430.24959668364
10,4,"PMM-relaxed",4,100,102187.47,225245.976650188,1.20424262045227,1021.8747,2252.45976650188
10,4,"PMM-relaxed",5,100,115024.62,235557.072836812,1.04788394725244,1150.2462,2355.57072836812
10,4,"PMM-relaxed",6,100,118169.94,266940.634950104,1.25895549198133,1181.6994,2669.40634950104
10,4,"PMM-relaxed",7,100,121580.92,240372.253479248,0.977055721236922,1215.8092,2403.72253479248
10,4,"PMM-relaxed",8,100,151682.17,281295.43846833,0.854505631534216,1516.8217,2812.9543846833
10,4,"PMM-relaxed",9,100,248157.49,266308.502760411,0.0731431187525757,2481.5749,2663.08502760411
10,4,"PMM-relaxed",10,100,2659218.67,266420.717414079,-0.89981240714812,26592.1867,2664.20717414079
10,4,"LSE",1,100,8237.33,240816.63542567,28.2347927575647,82.3733,2408.1663542567
10,4,"LSE",2,100,37951.88,265473.533421173,5.99500349972579,379.5188,2654.73533421173
10,4,"LSE",3,100,65086.92,251395.633526647,2.86246013064756,650.8692,2513.95633526647
10,4,"LSE",4,100,102187.47,236096.49280372,1.31042507269942,1021.8747,2360.9649280372
10,4,"LSE",5,100,115024.62,239873.87758551,1.08541334529521,1150.2462,2398.7387758551
10,4,"LSE",6,100,118169.94,250323.659299935,1.11833618008044,1181.6994,2503.23659299935
10,4,"LSE",7,100,121580.92,243512.065008145,1.00288059185722,1215.8092,2435.12065008145
10,4,"LSE",8,100,151682.17,275656.494785836,0.817329583205698,1516.8217,2756.56494785836
10,4,"LSE",9,100,248157.49,271431.672639863,0.0937879515136237,2481.5749,2714.31672639863
10,4,"LSE",10,100,2659218.67,283428.339540356,-0.8934166856085,26592.1867,2834.28339540356
10,4,"Huber",1,100,8237.33,113740.294742526,12.8079079923381,82.3733,1137.40294742526
10,4,"Huber",2,100,37951.88,117389.800660323,2.09312214995207,379.5188,1173.89800660323
10,4,"Huber",3,100,65086.92,117881.985854736,0.811147091531385,650.8692,1178.81985854736
10,4,"Huber",4,100,102187.47,114552.717736929,0.121005517965455,1021.8747,1145.52717736929
10,4,"Huber",5,100,115024.62,115405.998189584,0.00331562225186022,1150.2462,1154.05998189584
